model_name,trial_number,objective_pr_auc,default_precision,default_recall,default_f1_score,default_roc_auc,best_f1_precision,best_f1_recall,best_f1_score,minimum_business_cost,best_cost_precision,best_cost_recall,best_cost_f1_score,best_cost_false_negatives,best_cost_false_positives,run_id,status,start_time,end_time
lightgbm_balanced,17,0.8470543130989865,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.974241661124576,0.9264705882352942,0.7974683544303798,0.8571428571428571,71100.0,0.8552631578947368,0.8227848101265823,0.8387096774193549,14.0,11.0,a1a1fe51f1ee4ee3a289d92cb4b7c3df,FINISHED,2026-06-18 12:53:39.013000+00:00,2026-06-18 12:54:00.368000+00:00
lightgbm_balanced,28,0.8467910233597981,0.8873239436619719,0.7974683544303798,0.84,0.9729254725617815,0.9538461538461539,0.7848101265822784,0.8611111111111112,71000.0,0.8666666666666667,0.8227848101265823,0.8441558441558441,14.0,10.0,fd59e8b6aafe480b88b484cd59dd402b,FINISHED,2026-06-18 12:56:34.366000+00:00,2026-06-18 12:56:53.750000+00:00
lightgbm_balanced,98,0.8464371775186736,0.8888888888888888,0.810126582278481,0.847682119205298,0.9743763408844899,0.967741935483871,0.759493670886076,0.851063829787234,65500.0,0.3930635838150289,0.8607594936708861,0.5396825396825397,11.0,105.0,ef10e2d22b6e4547a0df0415015c8c91,FINISHED,2026-06-18 13:14:45.003000+00:00,2026-06-18 13:14:58.124000+00:00
lightgbm_balanced,31,0.846388766336227,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9732054061123463,0.9393939393939394,0.7848101265822784,0.8551724137931035,75800.0,0.8888888888888888,0.810126582278481,0.847682119205298,15.0,8.0,4a0eec16d54645cda4ce3e40c1648218,FINISHED,2026-06-18 12:57:36.768000+00:00,2026-06-18 12:57:53.311000+00:00
lightgbm_balanced,97,0.8462135133436148,0.8767123287671232,0.810126582278481,0.8421052631578947,0.974794849890503,0.9264705882352942,0.7974683544303798,0.8571428571428571,64600.0,0.5929203539823009,0.8481012658227848,0.6979166666666666,12.0,46.0,3eb29825fd694729b67d6aae0910d83a,FINISHED,2026-06-18 13:14:33.273000+00:00,2026-06-18 13:14:45+00:00
lightgbm_balanced,89,0.8461664634935884,0.8873239436619719,0.7974683544303798,0.84,0.973326172673922,0.9538461538461539,0.7848101265822784,0.8611111111111112,68400.0,0.66,0.8354430379746836,0.7374301675977654,13.0,34.0,df3811ec788844aea145582bef1fa7de,FINISHED,2026-06-18 13:12:49.092000+00:00,2026-06-18 13:13:01.605000+00:00
lightgbm_balanced,37,0.8453369795904312,0.9104477611940298,0.7721518987341772,0.8356164383561644,0.9747951281544699,0.9523809523809523,0.759493670886076,0.8450704225352113,76000.0,0.8648648648648649,0.810126582278481,0.8366013071895425,15.0,10.0,f01775b5093e45b8a7a166e456b7dbb5,FINISHED,2026-06-18 12:59:27.268000+00:00,2026-06-18 12:59:47.200000+00:00
lightgbm_balanced,23,0.8452258046945399,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9666500635833163,0.9538461538461539,0.7848101265822784,0.8611111111111112,75900.0,0.8767123287671232,0.810126582278481,0.8421052631578947,15.0,9.0,a041be0dd4fd4fad8e58dec0ab4566a2,FINISHED,2026-06-18 12:55:16.480000+00:00,2026-06-18 12:55:31.414000+00:00
lightgbm_balanced,71,0.8452082457152453,0.9104477611940298,0.7721518987341772,0.8356164383561644,0.9684704664538875,0.9,0.7974683544303798,0.8456375838926175,76300.0,0.8311688311688312,0.810126582278481,0.8205128205128205,15.0,13.0,e9aebe3ca2df409a863d6a9d28689d88,FINISHED,2026-06-18 13:08:03.252000+00:00,2026-06-18 13:08:21.504000+00:00
lightgbm_balanced,68,0.8450551195332173,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9733161551711185,0.8904109589041096,0.8227848101265823,0.8552631578947368,67100.0,0.7586206896551724,0.8354430379746836,0.7951807228915663,13.0,21.0,dc8de2be66af453fa0649be87eeef2da,FINISHED,2026-06-18 13:07:19.426000+00:00,2026-06-18 13:07:35.818000+00:00
lightgbm_balanced,99,0.8450139672327264,0.875,0.7974683544303798,0.8344370860927153,0.9748897379031697,0.9402985074626866,0.7974683544303798,0.863013698630137,70500.0,0.5454545454545454,0.8354430379746836,0.66,13.0,55.0,8eb5a48a2a4c48569b8b7b4edfb0be27,FINISHED,2026-06-18 13:14:58.129000+00:00,2026-06-18 13:15:09.698000+00:00
lightgbm_balanced,41,0.844965885178714,0.863013698630137,0.7974683544303798,0.8289473684210527,0.972729018201246,0.9682539682539683,0.7721518987341772,0.8591549295774648,63600.0,0.44155844155844154,0.8607594936708861,0.5836909871244635,11.0,86.0,590fb4de61c94fc4b2c3c23c1f7ff81d,FINISHED,2026-06-18 13:00:32.809000+00:00,2026-06-18 13:00:46.004000+00:00
lightgbm_balanced,54,0.8445851807807799,0.9,0.7974683544303798,0.8456375838926175,0.9746237175509432,0.9264705882352942,0.7974683544303798,0.8571428571428571,71400.0,0.8227848101265823,0.8227848101265823,0.8227848101265823,14.0,14.0,9c4d8a00fcf0485f84b4e9097e5dc0b6,FINISHED,2026-06-18 13:03:32.369000+00:00,2026-06-18 13:03:54.133000+00:00
lightgbm_balanced,75,0.8445365519299158,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9760615074672137,0.9393939393939394,0.7848101265822784,0.8551724137931035,71100.0,0.8552631578947368,0.8227848101265823,0.8387096774193549,14.0,11.0,6003c78ecb4a453584c9f62080aeea61,FINISHED,2026-06-18 13:09:12.234000+00:00,2026-06-18 13:09:28.767000+00:00
lightgbm_balanced,47,0.8444434403046847,0.9,0.7974683544303798,0.8456375838926175,0.9730345520367532,0.953125,0.7721518987341772,0.8531468531468531,71000.0,0.8666666666666667,0.8227848101265823,0.8441558441558441,14.0,10.0,af6313559e1245379e041e9f2547b5a0,FINISHED,2026-06-18 13:01:54.365000+00:00,2026-06-18 13:02:05.485000+00:00
lightgbm_balanced,6,0.8443754058320131,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.9766681229147595,0.9264705882352942,0.7974683544303798,0.8571428571428571,66200.0,0.8461538461538461,0.8354430379746836,0.8407643312101911,13.0,12.0,0d958e66bdc64d71bb134664bff05c4e,FINISHED,2026-06-18 12:50:53.847000+00:00,2026-06-18 12:51:09.567000+00:00
lightgbm_balanced,14,0.8443526810589708,0.9411764705882353,0.810126582278481,0.8707482993197279,0.9765529216325189,0.9411764705882353,0.810126582278481,0.8707482993197279,71000.0,0.8666666666666667,0.8227848101265823,0.8441558441558441,14.0,10.0,1819299eff474a86ba119496e865b01f,FINISHED,2026-06-18 12:52:42.582000+00:00,2026-06-18 12:53:00.660000+00:00
lightgbm_balanced,30,0.844170554118043,0.9,0.7974683544303798,0.8456375838926175,0.9745972824741005,0.9027777777777778,0.8227848101265823,0.8609271523178808,70700.0,0.9027777777777778,0.8227848101265823,0.8609271523178808,14.0,7.0,82bb4129f7ab44208efee926735d97b0,FINISHED,2026-06-18 12:57:17.242000+00:00,2026-06-18 12:57:36.762000+00:00
lightgbm_balanced,32,0.8439032901604189,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9746153696319403,0.8904109589041096,0.8227848101265823,0.8552631578947368,70800.0,0.8904109589041096,0.8227848101265823,0.8552631578947368,14.0,8.0,de25dbe8100842559cccc3268c56eaae,FINISHED,2026-06-18 12:57:53.316000+00:00,2026-06-18 12:58:10.771000+00:00
lightgbm_balanced,44,0.8438809541107647,0.8732394366197183,0.7848101265822784,0.8266666666666667,0.9794404668156307,0.9682539682539683,0.7721518987341772,0.8591549295774648,71300.0,0.8333333333333334,0.8227848101265823,0.8280254777070064,14.0,13.0,65edb496d3114cfe82ebd90a8be85b6e,FINISHED,2026-06-18 13:01:13.351000+00:00,2026-06-18 13:01:26.055000+00:00
lightgbm_balanced,83,0.8438758571029074,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9729541337503583,0.9142857142857143,0.810126582278481,0.8590604026845637,71100.0,0.8552631578947368,0.8227848101265823,0.8387096774193549,14.0,11.0,9cf2ec3c721c4566aed9d53df5a77c3a,FINISHED,2026-06-18 13:11:16.610000+00:00,2026-06-18 13:11:33.622000+00:00
